_url,birth_year,weight,height,nationality
leandro-navarrete,1977.0,,,Spain
robert-power,1995.0,68.0,184.0,Australia
uwe-raab,1962.0,,,Germany
daniel-diaz,1989.0,61.0,170.0,Argentina
oscar-pellicioli,1965.0,,,Italy
zbigniew-spruch,1965.0,68.0,178.0,Poland
xabier-zandio,1977.0,73.0,184.0,Spain
alexandre-usov,1977.0,63.0,176.0,Belarus
willy-engelbrecht,1962.0,,,South Africa
jan-ullrich,1973.0,73.0,183.0,Germany
juan-jose-de-los-angeles,1973.0,63.0,171.0,Spain
fran-ventoso,1982.0,75.0,180.0,Spain
vincenzo-nibali,1984.0,65.0,181.0,Italy
marcel-laurens,1952.0,,,Belgium
anatoliy-pakhtusov,1985.0,,,Ukraine
pedro-delgado,1960.0,64.0,171.0,Spain
laurens-ten-dam,1980.0,67.0,184.0,Netherlands
william-palacio,1965.0,,,Colombia
luc-branckaerts,1962.0,,,Belgium
alain-von-allmen,1961.0,,,Switzerland
brandon-alejandro-rojas-vega,2002.0,64.0,178.0,Colombia
attilio-benfatto,1943.0,,,Italy
jasha-sutterlin,1992.0,78.0,184.0,Germany
jesus-gabriel-arguintxona-abarrategui,1962.0,,,Spain
alessandro-monaco,1998.0,,,Italy
silvano-contini,1958.0,,,Italy
libardo-nino-corredor,1968.0,,182.0,Colombia
oscar-sevilla,1976.0,62.0,175.0,Spain
miguel-angel-benito,1993.0,67.0,181.0,Spain
neil-stephens,1963.0,65.0,171.0,Australia
raymond-hernando,1954.0,,,France
ian-boswell,1991.0,70.0,190.0,United States
mursio-rivas,1961.0,,,Spain
michele-scotto-abusco,1983.0,,,Italy
davy-delme,1972.0,,,Belgium
peter-rogers,1974.0,,,Australia
roberto-bressan,1960.0,,,Italy
hipolito-verdu,1963.0,,,Spain
valentin-iglinskiy,1984.0,68.0,178.0,Kazakhstan
federico-munoz,1963.0,,,Colombia
tsgabu-gebremaryam-grmay,1991.0,63.0,175.0,Ethiopia
joseba-zubeldia,1979.0,,,Spain
aliaksandr-kuchynski,1979.0,65.0,182.0,Belarus
vivencio-rubio,1957.0,,,Spain
jos-gysemans,1952.0,,,Belgium
simone-zucchi,1971.0,,,Italy
blake-caldwell,1984.0,,,United States
kevin-kuhn,1998.0,69.0,174.0,Switzerland
armand-de-las-cuevas,1968.0,,,France
michel-cornelisse,1965.0,,,Netherlands
aivaras-baranauskas,1980.0,,,Lithuania
gerard-vianen,1944.0,,,Netherlands
heinrich-trumheller,1972.0,,,Germany
roque-moya,1953.0,,,Spain
mikel-artetxe,1976.0,61.0,170.0,Spain
nicolas-fritsch,1978.0,65.0,182.0,France
wilfried-peffgen,1942.0,67.0,173.0,Germany
frederic-gabriel,1970.0,60.0,176.0,France
jean-pierre-parenteau,1944.0,68.0,173.0,France
rigoberto-uran,1987.0,63.0,173.0,Colombia
leo-van-thielen,1953.0,,,Belgium
ivan-balykin,1990.0,68.0,179.0,Russia
fuyu-li,1978.0,,,China
alexandr-dyachenko,1983.0,65.0,179.0,Kazakhstan
wim-feys,1971.0,80.0,191.0,Belgium
riccardo-chiarini,1984.0,70.0,184.0,Italy
peter-van-impe,1963.0,,,Belgium
erwann-mentheour,1973.0,,,France
ron-kiefel,1960.0,,,United States
alvaro-pino,1956.0,,,Spain
patrice-bar,1967.0,,,Belgium
nicolas-reynaud,1977.0,,,France
asbjorn-kragh-andersen,1992.0,72.0,182.0,Denmark
alexi-grewal,1960.0,,,United States
marco-bellini,1969.0,,,Italy
ramon-gonzalez-arrieta,1967.0,,,Spain
salvatore-maccali,1955.0,,,Italy
matthias-friedemann,1984.0,75.0,183.0,Germany
jason-mccartney,1973.0,70.0,183.0,United States
angel-vicioso,1977.0,60.0,170.0,Spain
marino-lejarreta,1957.0,,,Spain
michel-nottebart-2,1971.0,,,Belgium
gianni-vignaduzzi,1966.0,67.0,177.0,Canada
julian-gorospe,1960.0,,,Spain
tony-gallopin,1988.0,69.0,181.0,France
antonio-molina,1991.0,57.0,169.0,Spain
bernard-becaas,1955.0,,,France
leonardo-basso,1993.0,63.0,177.0,Italy
jacques-janse-van-rensburg,1987.0,63.0,175.0,South Africa
allan-johansen,1971.0,78.0,188.0,Denmark
dennis-van-winden,1987.0,70.0,184.0,Netherlands
brian-vandborg,1981.0,75.0,187.0,Denmark
jose-vicente-garcia-acosta,1972.0,76.0,186.0,Spain
laurent-didier,1984.0,68.0,189.0,Luxembourg
steffen-weigold,1979.0,,,Germany
rocco-cattaneo,1958.0,,,Switzerland
nicola-ramacciotti,1973.0,,,Italy
milan-dvorscik,1970.0,68.0,175.0,Slovakia
marco-pinotti,1976.0,67.0,176.0,Italy
abel-balderstone-roumens,2000.0,61.0,180.0,Spain
john-tomac,1967.0,,,United States
johan-louwet,1959.0,,,Belgium
alexis-vuillermoz,1988.0,60.0,173.0,France
marco-righetto,1980.0,,,Italy
koldo-fernandez,1981.0,71.0,182.0,Spain
ief-verbrugghe,1975.0,69.0,188.0,Belgium
hector-rondan,1953.0,,,Uruguay
eric-lalouette,1951.0,,,France
hans-daams,1962.0,,,Netherlands
hubert-krys,1983.0,,,Poland
modesto-urrutibeazkoa,1959.0,,,Spain
michael-woods,1986.0,64.0,175.0,Canada
johnatan-canaveral,1996.0,,,Colombia
mikhaylo-khalilov,1975.0,,,Ukraine
andrea-brognara,1971.0,,,Italy
angel-jose-rodriguez,1981.0,,,Spain
eric-leblacher,1978.0,,,France
luciano-conati,1950.0,,,Italy
max-hurzeler,1954.0,,,Switzerland
sepp-kuss,1994.0,61.0,182.0,United States
nikolai-golovatenko,1963.0,,,Russia
mikel-elgezabal,1978.0,,,Spain
pascal-guyot,1959.0,,,France
mauro-ribeiro,1964.0,,,Brazil
dainis-ozols,1966.0,74.0,178.0,Latvia
urs-freuler,1958.0,,,Switzerland
stefano-d-arcangelo,1954.0,,,Italy
harald-starzengruber,1981.0,,,Austria
kristoffer-ingeby,1979.0,,,Sweden
moises-aldape,1981.0,62.0,175.0,Mexico
yves-hezard,1948.0,,,France
cyrus-monk,1996.0,67.0,175.0,Australia
jose-maria-ahedo,1966.0,,,Spain
wim-dubois,1946.0,,,Netherlands
emanuele-bombini,1959.0,,,Italy
yohann-charpenteau,1979.0,68.0,185.0,France
nikolas-maes,1986.0,78.0,190.0,Belgium
peter-de-frenne,1969.0,,,Belgium
filippo-perfetto,1976.0,,,Italy
dean-harvey,2003.0,,,Ireland
francisco-benitez,1970.0,,,Spain
luis-felipe-moreno,1966.0,,,Colombia
eugenio-sanchez,1999.0,64.0,179.0,Spain
james-shaw,1996.0,63.0,179.0,Great Britain
daniel-hoelgaard,1993.0,77.0,183.0,Norway
bert-grabsch,1975.0,78.0,179.0,Germany
christophe-laurent,1977.0,72.0,185.0,France
jose-angel-urien,1961.0,,,Spain
julien-bernard,1992.0,60.0,176.0,France
leangel-linarez,1997.0,74.0,175.0,Venezuela
massimiliano-napolitano,1973.0,,,Italy
jurgen-landrie,1975.0,,,Belgium
arnaud-demare,1991.0,76.0,181.0,France
georges-vandenberghe,1941.0,,,Belgium
murilo-antonio-fischer,1979.0,65.0,170.0,Brazil
angel-yesid-camargo,1967.0,,,Colombia
klaus-mutschler,1977.0,,,Germany
david-vazquez,1975.0,,,Spain
blaz-jarc,1988.0,87.0,196.0,Slovenia
oscar-mason,1975.0,,,Italy
tom-criel,1983.0,,,Belgium
andrei-tcherviakov,1974.0,,,Russia
zbigniew-piatek,1966.0,71.0,185.0,Poland
theo-van-der-leeuw,1949.0,,,Netherlands
micula-dematteis,1983.0,,,Italy
pedro-arreitunandia,1974.0,,,Spain
dominic-klemme,1986.0,72.0,178.0,Germany
sergio-carcano,1966.0,,,Italy
francisco-javier-mauleon,1965.0,,,Spain
simone-bertoletti,1974.0,75.0,186.0,Italy
jose-antonio-garrido-lima,1975.0,68.0,176.0,Spain
daniel-turek,1993.0,72.0,183.0,Czech Republic
rudi-dexters,1959.0,,,Belgium
ruben-gorospe,1964.0,,,Spain
victor-langellotti,1995.0,64.0,177.0,Monaco
robert-gesink,1986.0,70.0,190.0,Netherlands
joan-bou,1997.0,,182.0,Spain
rudy-patry,1961.0,,,Belgium
aitor-osa,1973.0,64.0,176.0,Spain
willy-lienhard,1954.0,,,Switzerland
francesco-lasca,1988.0,65.0,180.0,Italy
mark-cavendish,1985.0,70.0,175.0,Great Britain
raimund-lehnert,1965.0,,,Germany
jesus-rosendo,1982.0,66.0,184.0,Spain
daniel-petrov,1982.0,66.0,176.0,Bulgaria
omar-el-gouzi,1999.0,58.0,181.0,Morocco
yohann-gene,1981.0,67.0,175.0,France
arximiro-blanco,1966.0,,,Spain
hendrik-redant,1962.0,,,Belgium
gerrie-knetemann,1951.0,,,Netherlands
lander-aperribay,1982.0,67.0,170.0,Spain
sebastian-mora-vedri,1988.0,70.0,181.0,Spain
bobby-julich,1971.0,68.0,182.0,United States
dylan-casey,1971.0,,,United States
romain-seigle,1994.0,63.0,169.0,France
daniel-alexander-jaramillo-diez,1991.0,63.0,175.0,Colombia
nikita-eskov,1983.0,73.0,184.0,Russia
christian-sidler,1973.0,,,Switzerland
jesus-rodriguez-carballido,1962.0,,,Spain
pierre-cazaux,1984.0,59.0,171.0,France
daniele-colli,1982.0,73.0,179.0,Italy
ludo-peeters,1953.0,,,Belgium
florian-senechal,1993.0,77.0,179.0,France
julien-simon,1985.0,65.0,176.0,France
michael-gogl,1993.0,71.0,186.0,Austria
paul-popp,1963.0,,,Austria
herve-meyvisch,1969.0,,,Belgium
andreas-schillinger,1983.0,72.0,188.0,Germany
benjamin-gonzalez-noval,1979.0,71.0,178.0,Spain
mathias-norsgaard,1997.0,81.0,202.0,Denmark
bart-de-clercq,1986.0,67.0,183.0,Belgium
pavel-sivakov,1997.0,70.0,188.0,France
laurent-lefevre,1976.0,67.0,180.0,France
romain-feillu,1984.0,62.0,174.0,France
alexander-rybakov,1988.0,65.0,181.0,Russia
manuel-quinziato,1979.0,74.0,185.0,Italy
francesco-cesarini,1962.0,,,Italy
nicolas-sessler,1994.0,58.0,169.0,Brazil
tobias-ludvigsson,1991.0,76.0,194.0,Sweden
jean-claude-leclercq,1962.0,,,France
lukas-jaun,1991.0,66.0,180.0,Switzerland
tiago-nunes,2004.0,,,Portugal
adrien-niyonshuti,1987.0,63.0,175.0,Rwanda
jeronimo-ibanez,1957.0,,,Spain
marcin-mrosek,1990.0,66.0,176.0,Poland
boris-dron,1988.0,72.0,183.0,Belgium
jurg-bruggmann,1960.0,,,Switzerland
bartlomiej-matysiak,1984.0,71.0,184.0,Poland
ian-garrison,1998.0,76.0,193.0,United States
benjamin-perry,1994.0,71.0,181.0,Canada
frits-pirard,1954.0,,,Netherlands
marco-groppo,1960.0,,,Italy
chris-wreghitt,1958.0,,,Great Britain
herman-vrijders,1946.0,,,Belgium
ivan-cerioli,1971.0,,,Italy
thibault-guernalec,1997.0,71.0,185.0,France
olivier-kaisen,1983.0,82.0,195.0,Belgium
martin-garrido-mayorga,1974.0,70.0,178.0,Argentina
john-lieswyn,1968.0,,,United States
vladimir-tuychiev,1983.0,,,Uzbekistan
pierre-le-bigaut,1959.0,,,France
benny-de-schrooder,1980.0,61.0,173.0,Belgium
erik-zabel,1970.0,69.0,178.0,Germany
lance-armstrong,1971.0,72.0,178.0,United States
stefano-giraldi,1968.0,,,Italy
gianfranco-foresti,1950.0,,,Italy
frank-francken,1964.0,,,Belgium
wladimiro-panizza,1945.0,,157.0,Italy
pius-schwarzentruber,1965.0,,,Switzerland
enekoitz-azparren-irurzun,2002.0,,180.0,Spain
marc-steels,1953.0,,,Belgium
ruben-oarbeaskoa-ispizua,1975.0,,,Spain
herculano-ferreira-de-oliveira,1946.0,,,Portugal
welay-hagos-berhe,2001.0,58.0,170.0,Ethiopia
heinrich-haussler,1984.0,74.0,181.0,Australia
salvatore-criscione,1966.0,,,Italy
richard-bukacki,1946.0,,,Netherlands
gianni-pigatto,1964.0,,,Italy
jakob-piil,1973.0,65.0,182.0,Denmark
stefano-bianchini,1966.0,,,Italy
ivan-romeo,2003.0,75.0,193.0,Spain
jan-svorada-1,1968.0,80.0,183.0,Czech Republic
michele-colleoni,1974.0,,,Italy
harrison-wood,2000.0,64.0,185.0,Great Britain
pascal-campion,1962.0,,,France
jose-antonio-bernal,1952.0,,,Spain
thomas-scully,1990.0,85.0,188.0,New Zealand
pieter-serry,1988.0,66.0,186.0,Belgium
werner-riebenbauer,1974.0,,,Austria
ramon-rota,1967.0,,,Spain
glenn-magnusson,1969.0,70.0,179.0,Sweden
manuel-sanroma,1977.0,,,Spain
stephane-poulhies,1985.0,75.0,185.0,France
julio-lopez,1978.0,,,Spain
hubert-seiz,1960.0,,,Switzerland
nelson-oliveira,1989.0,67.0,180.0,Portugal
alessandro-fedeli,1996.0,65.0,176.0,Italy
werner-stutz,1962.0,,,Switzerland
danny-neskens,1964.0,,,Belgium
herman-flabat,1945.0,,,Belgium
soren-kragh-andersen,1994.0,73.0,178.0,Denmark
herve-vermeeren,1947.0,,,Belgium
franky-pattyn,1963.0,,,Belgium
pieter-weening,1981.0,68.0,186.0,Netherlands
jan-kuyckx,1979.0,68.0,177.0,Belgium
lukas-nerurkar,2003.0,,177.0,Great Britain
fernando-orjuela,1991.0,60.0,168.0,Colombia
corey-sweet,1976.0,,,Australia
markel-irizar,1980.0,73.0,182.0,Spain
franck-renier,1974.0,69.0,183.0,France
peter-zijerveld,1955.0,,,Netherlands
cristiano-fumagalli,1984.0,,,Italy
ryan-gibbons,1994.0,70.0,182.0,South Africa
liam-bertazzo,1992.0,75.0,180.0,Italy
lorenzo-fortunato,1996.0,57.0,170.0,Italy
bruno-miguel-castanheira-gomes,1977.0,70.0,181.0,Portugal
miguel-arroyo,1966.0,59.0,161.0,Mexico
fernando-barcelo,1996.0,64.0,174.0,Spain
german-nieto,1972.0,68.0,175.0,Spain
raul-garcia,1982.0,,,Spain
luc-leman,1953.0,,,Belgium
fabrizio-verza,1959.0,,,Italy
jeroen-blijlevens,1971.0,70.0,172.0,Netherlands
celestino-prieto,1961.0,,,Spain
arsenio-gonzalez,1960.0,,,Spain
andre-corbeau,1950.0,,,France
jonas-tegstrom,1965.0,,,Sweden
willy-de-geest,1947.0,,,Belgium
gianni-meersman,1985.0,63.0,177.0,Belgium
martin-rittsel,1971.0,70.0,178.0,Sweden
truls-korsaeth,1993.0,84.0,186.0,Norway
denis-lunghi,1976.0,61.0,168.0,Italy
regis-clere,1956.0,,,France
juan-jose-lobato,1988.0,64.0,173.0,Spain
philipp-buschor,1971.0,,,Switzerland
morris-possoni,1984.0,56.0,173.0,Italy
ernst-streng,1942.0,,,Germany
gilles-talmant,1970.0,,,France
gianni-moscon,1994.0,71.0,180.0,Italy
manuel-imanol-murga,1958.0,,,Spain
andrew-vollmer,2000.0,65.0,183.0,United States
david-plaza-romero,1970.0,68.0,179.0,Spain
urko-berrade-fernandez,1997.0,72.0,184.0,Spain
manuel-lloret-zaragoza,1981.0,,,Spain
emilien-jeanniere,1998.0,,176.0,France
francesco-chicchi,1980.0,76.0,176.0,Italy
marco-minnaard,1989.0,65.0,178.0,Netherlands
heriberto-uran,1954.0,,,Colombia
jan-baeyens,1957.0,,,Belgium
guillaume-martin,1993.0,55.0,173.0,France
kohei-uchima,1988.0,63.0,170.0,Japan
peter-kennaugh,1989.0,66.0,173.0,Great Britain
unai-etxebarria-arana,1972.0,68.0,181.0,Venezuela
markus-eibegger,1984.0,68.0,183.0,Austria
francesco-de-bonis,1982.0,66.0,179.0,Italy
federico-de-beni,1973.0,,,Italy
stefano-tomasini,1963.0,,,Italy
wilson-estiben-pena-molano,1998.0,,,Colombia
flavio-zappi,1960.0,,,Italy
rossano-brasi,1972.0,67.0,171.0,Italy
pedro-rosselle,1971.0,,,Belgium
dmitri-gaynitdinov,1978.0,,,Russia
vojtech-repa,2000.0,71.0,184.0,Czech Republic
gilles-canouet,1976.0,,,France
davide-villella,1991.0,66.0,182.0,Italy
juan-uribezubia,1940.0,,,Spain
nelson-rodriguez-serna,1965.0,,,Colombia
marco-gilli,1973.0,,,Italy
camilo-andres-suarez,1988.0,67.0,178.0,Colombia
werner-stauff,1960.0,,,Germany
niklas-markl,1999.0,70.0,185.0,Germany
manuel-belletti,1985.0,72.0,175.0,Italy
jans-koerts,1969.0,78.0,185.0,Netherlands
pavel-bittner,2002.0,73.0,184.0,Czech Republic
artem-ovechkin,1986.0,61.0,173.0,Russia
josu-agirre,1981.0,68.0,186.0,Spain
pascal-andorra,1960.0,,,France
clyde-sefton,1951.0,68.0,174.0,Australia
ludwig-de-winter,1992.0,83.0,187.0,Belgium
juan-olmo-menacho,1978.0,,,Spain
luke-durbridge,1991.0,78.0,187.0,Australia
wouter-wippert,1990.0,75.0,170.0,Netherlands
kyoshi-miura,1961.0,67.0,167.0,Japan
eros-poli,1963.0,87.0,194.0,Italy
nicolas-aubier,1971.0,,,France
andoni-aranaga,1979.0,60.0,174.0,Spain
hanskurt-brand,1966.0,,,Switzerland
jose-antonio-ponton,1942.0,,,Spain
odd-christian-eiking,1994.0,75.0,181.0,Norway
jesus-montoya,1963.0,,,Spain
salvador-galvez,1956.0,,,Spain
floris-goesinnen,1983.0,75.0,182.0,Netherlands
tullio-cortinovis,1962.0,,,Italy
guilherme-mota,2000.0,62.0,180.0,Portugal
michel-demeyre,1957.0,,,France
daniele-nardello,1972.0,74.0,181.0,Italy
jesus-hernandez-3,1981.0,58.0,169.0,Spain
carlos-canal,2001.0,70.0,179.0,Spain
jamie-peter-drew,1973.0,,,Australia
yannick-talabardon,1981.0,67.0,190.0,France
stephane-hennebert,1969.0,,,Belgium
dmitriy-fofonov,1976.0,65.0,175.0,Kazakhstan
ghislain-van-landeghem,1948.0,,,Belgium
petr-ignatenko,1987.0,63.0,180.0,Russia
vittorio-adorni,1937.0,,,Italy
daniel-muller,1956.0,,,Switzerland
jack-bauer,1985.0,74.0,191.0,New Zealand
francis-mourey,1980.0,62.0,171.0,France
mathias-frank,1986.0,64.0,176.0,Switzerland
marc-soler,1993.0,68.0,186.0,Spain
brett-lancaster,1979.0,78.0,188.0,Australia
israel-nunez-1,1979.0,,,Spain
john-van-den-akker,1966.0,,,Netherlands
daniel-teklehaimanot,1988.0,70.0,188.0,Eritrea
gerben-karstens,1942.0,74.0,178.0,Netherlands
oscar-pumar,,,,Venezuela
mirko-allegrini,1981.0,,,Italy
juan-diego-alba,1997.0,59.0,173.0,Colombia
cadel-evans,1977.0,64.0,174.0,Australia
elia-viviani,1989.0,67.0,178.0,Italy
ronan-onghena,1957.0,,,Belgium
arturo-mora,1987.0,65.0,177.0,Spain
ruslan-tleubayev,1987.0,70.0,178.0,Kazakhstan
francisco-navarro,1962.0,77.0,187.0,Spain
andrea-piccolo,2001.0,64.0,181.0,Italy
brian-petersen,1963.0,,,Denmark
sergio-rodriguez,1992.0,70.0,180.0,Spain
aurelien-paret-peintre,1996.0,64.0,184.0,France
torjus-larsen,1964.0,,,Norway
felice-puttini,1967.0,,,Switzerland
lucien-zelck,1952.0,,,Belgium
kevin-inkelaar,1997.0,64.0,181.0,Netherlands
philipp-walsleben,1987.0,66.0,176.0,Germany
preben-van-hecke,1982.0,69.0,179.0,Belgium
philippe-poissonnier,1951.0,,,France
yonder-godoy,1993.0,64.0,167.0,Venezuela
cyril-guimard,1947.0,,,France
philippe-durel2,1954.0,,,France
gustavo-toledo,1975.0,,,Argentina
gianni-zola,1959.0,,,Italy
gianvito-martinelli,1969.0,,,Italy
leonardo-tortomasi,1994.0,,,Italy
raphael-constant,1948.0,,,Belgium
tobias-halland-johannessen,1999.0,62.0,176.0,Norway
uros-murn,1975.0,70.0,183.0,Slovenia
russell-van-hout,1976.0,,,Australia
gilles-devillers,1985.0,62.0,182.0,Belgium
sergei-chernetski,1990.0,63.0,176.0,Russia
hrvoje-miholjevic,1979.0,,,Croatia
benedito-ferreira,1956.0,,,Portugal
danilo-napolitano,1981.0,81.0,174.0,Italy
giancarlo-bellini,1945.0,,,Italy
fernando-carvalho,1962.0,,,Portugal
guillermo-garcia-janeiro,1999.0,65.0,175.0,Spain
ilia-koshevoy,1991.0,62.5,181.0,Belarus
igor-abakoumov,1981.0,68.0,180.0,Belgium
michele-mara,1966.0,,,Italy
joseba-berrojalbiz,1966.0,,,Spain
mickael-buffaz,1979.0,64.0,175.0,France
tim-johnson,1977.0,,,United States
juan-miguel-cuenca,1977.0,,,Spain
angelo-bassini,1946.0,,,Italy
anthon-charmig,1998.0,66.0,182.0,Denmark
jose-fernando-pacheco,1962.0,,,Spain
willy-singer,1949.0,,,Germany
patrick-moerlen,1955.0,,,Switzerland
federico-profeti,1972.0,,,Italy
vladimir-voloshin,1961.0,,,Russia
dries-de-bondt,1991.0,73.0,185.0,Belgium
mathieu-van-der-poel,1995.0,75.0,184.0,Netherlands
adrian-timmis,1964.0,,,Great Britain
jean-jacques-sanquer,1946.0,,,France
gunther-haritz,1948.0,,,Germany
iban-mayo,1977.0,65.0,176.0,Spain
christophe-agnolutto,1969.0,69.0,180.0,France
tom-van-becelaere,1982.0,,,Belgium
logan-owen,1995.0,67.0,178.0,United States
pierre-raymond-villemiane,1951.0,,,France
oleg-rodionov,1983.0,,,Russia
stijn-vanstraelen,1979.0,,,Belgium
sjef-de-wilde,1981.0,74.0,189.0,Belgium
giacomo-nizzolo,1989.0,72.0,184.0,Italy
matteo-trentin,1989.0,74.0,179.0,Italy
guillaume-levarlet,1985.0,67.0,183.0,France
marc-demeyer,1950.0,85.0,182.0,Belgium
christopher-boardman,1968.0,70.0,175.0,Great Britain
henk-benjamins,1945.0,,,Netherlands
senne-leysen,1996.0,78.0,190.0,Belgium
julian-sanchez-pimienta,1980.0,60.0,174.0,Spain
mario-traversoni,1972.0,,,Italy
alain-meunier,1952.0,,,France
christophe-riblon,1981.0,65.0,180.0,France
christopher-jenner,1974.0,68.0,178.0,New Zealand
yoann-bagot,1987.0,65.0,182.0,France
javier-lukin,1963.0,,,Spain
antoine-duchesne,1991.0,75.0,190.0,Canada
roman-maikin,1990.0,68.0,177.0,Russia
mathieu-burgaudeau,1998.0,61.0,168.0,France
mederic-clain,1976.0,59.0,167.0,France
sergio-paulinho,1980.0,64.0,172.0,Portugal
xabier-mikel-azparren-irurzun,1999.0,,,Spain
simone-fraccaro,1952.0,,,Italy
roland-berland,1945.0,,,France
patrick-vermeulen,1958.0,,,Belgium
philippe-louviot,1964.0,,,France
julian-winn,1972.0,70.0,180.0,Great Britain
fabio-calabria,1987.0,55.0,164.0,Australia
brian-bulgac,1988.0,71.0,189.0,Netherlands
filippo-baggio,1988.0,,,Italy
sam-oomen,1995.0,65.0,177.0,Netherlands
daniel-rebillard,1948.0,,,France
luis-alberto-gonzalez,1965.0,,,Colombia
giuseppe-di-grande,1973.0,58.0,173.0,Italy
marco-marzano,1980.0,58.0,171.0,Italy
juan-jose-cobo,1981.0,62.0,175.0,Spain
jose-rodolfo-serpa,1979.0,64.0,178.0,Colombia
christophe-edaleine,1979.0,62.0,177.0,France
niccolo-bonifazio,1993.0,72.0,176.0,Italy
francesco-manuel-bongiorno,1990.0,56.0,172.0,Italy
alex-martin-gutierrez,2000.0,60.0,174.0,Spain
nazareno-rossi,1985.0,,,Switzerland
mario-liboton,1969.0,,,Belgium
ruben-guerreiro,1994.0,65.0,178.0,Portugal
ronald-mutsaars,1979.0,67.0,176.0,Netherlands
nicolas-saenz,1997.0,51.0,168.0,Colombia
moises-duenas,1981.0,61.0,173.0,Spain
olivier-perraudeau,1972.0,,,France
alexis-guerin,1992.0,64.0,176.0,France
jurgen-van-den-broeck,1983.0,69.0,185.0,Belgium
bekim-leif-christensen,1973.0,66.0,178.0,Denmark
william-blume-levy,2001.0,,192.0,Denmark
osvaldo-bettoni,1952.0,,,Italy
kim-kirchen,1978.0,68.0,178.0,Luxembourg
corrado-donadio,1958.0,,,Italy
roger-gilson,1947.0,70.0,180.0,Luxembourg
jose-poeira,1959.0,,,Portugal
andrei-solomennikov,1987.0,72.0,178.0,Russia
koldo-gil-perez,1978.0,,,Spain
matteo-dal-cin,1991.0,77.0,194.0,Canada
jean-pierre-guernion,1958.0,,,France
laurent-masson,1964.0,,,France
roberto-de-patre,1988.0,66.0,179.0,Italy
marco-bandiera,1984.0,68.0,174.0,Italy
jan-wynants,1958.0,,,Belgium
guy-nulens,1957.0,,,Belgium
laurent-jalabert,1968.0,66.0,176.0,France
diego-caccia,1981.0,70.0,188.0,Italy
francis-vermaelen,1960.0,,,Belgium
dennis-kraft,1981.0,,,Germany
thomas-kvist,1987.0,68.0,183.0,Denmark
rudy-molard,1989.0,62.0,178.0,France
jesus-angel,1957.0,,,Spain
adriano-passuello,1942.0,,,Italy
kurt-onclin,1966.0,,,Belgium
paolo-fornaciari,1971.0,80.0,191.0,Italy
sergei-sukhoruchenkov,1956.0,72.0,176.0,Russia
danny-in-t-ven,1968.0,,,Belgium
sebastien-turgot,1984.0,73.0,179.0,France
marc-patry,1969.0,,,Belgium
jose-maria-caroz,1960.0,,,Spain
nathan-miller,1985.0,,,United States
ricardo-costa,1977.0,,,Portugal
alan-mccormack,1956.0,57.0,162.0,Ireland
fausto-bertoglio,1949.0,,,Italy
daniel-jimenez1,2002.0,,,Spain
paul-watson,1962.0,,,Great Britain
didac-ortega-orts,1982.0,,,Spain
gustaaf-hermans,1951.0,71.0,180.0,Belgium
jesus-blanco-villar,1963.0,,,Spain
bart-dockx,1981.0,64.0,176.0,Belgium
paulo-pinto,1967.0,,,Portugal
sergio-finazzi,1964.0,,,Italy
ben-swift,1987.0,69.0,179.0,Great Britain
rodolfo-jimenez,1968.0,,,Spain
patrick-novelle,1958.0,,,Switzerland
alan-banaszek,1997.0,75.0,181.0,Poland
daniele-bruschi,1966.0,,,Italy
nick-ingels,1984.0,70.0,183.0,Belgium
bingen-fernandez-bustinza,1972.0,61.0,173.0,Spain
linas-balciunas,1978.0,90.0,196.0,Lithuania
riccardo-stacchiotti,1991.0,70.0,179.0,Italy
magnus-kulset,2000.0,58.0,174.0,Norway
mauro-bettin,1968.0,,,Italy
will-routley,1983.0,69.0,185.0,Canada
albert-torres,1990.0,70.0,180.0,Spain
alan-marangoni,1984.0,74.0,185.0,Italy
romain-villa,1985.0,71.0,184.0,France
andrii-ponomar,2002.0,65.0,185.0,Ukraine
dominique-arnaud,1955.0,,,France
danny-daelman,1969.0,,,Belgium
camille-bouquet,1979.0,,,France
edward-planckaert,1995.0,71.0,178.0,Belgium
carlos-quintero,1986.0,63.0,178.0,Colombia
geir-digerud,1956.0,77.0,184.0,Norway
alejandro-osorio-carbajal,1998.0,62.0,181.0,Colombia
andy-schleck,1985.0,68.0,186.0,Luxembourg
james-vanlandschoot,1978.0,67.0,166.0,Belgium
willy-albert,1956.0,,,Belgium
daniel-savini,1997.0,58.0,170.0,Italy
thomas-muhlbacher,1974.0,68.0,180.0,Austria
adriano-angeloni,1983.0,,,Italy
hernan-aguirre,1995.0,55.0,171.0,Colombia
ibai-azurmendi-sagastibel,1996.0,,,Spain
roger-legeay,1949.0,,,France
ron-snijders,1959.0,,,Netherlands
mathieu-perget,1984.0,64.0,176.0,France
paolo-longo-borghini,1980.0,76.0,187.0,Italy
bernhard-kohl,1982.0,61.0,172.0,Austria
fabio-malberti,1976.0,,,Italy
egoi-martinez,1978.0,70.0,181.0,Spain
wim-schepers,1943.0,,,Netherlands
martijn-keizer,1988.0,72.0,193.0,Netherlands
nurbergen-nurlykhassym,2000.0,65.0,180.0,Kazakhstan
